log_id,timestamp,user_id,department,task_type,status,duration_sec,host,long_task,is_failed,hour,day
45a2037e-ceb8-4151-bbd1-1f281c7564bc,2025-06-13 15:03:09.474424,user_007,Rigging,review,completed,3016.68,render-node-1,False,False,15,2025-06-13
74d41785-50a2-46be-b16b-f39011b9ff6d,2025-06-16 10:23:09.474434,user_038,Rigging,upload,completed,3557.2,render-node-19,False,False,10,2025-06-16
a3f98057-07a8-40f3-a40c-a1f5beb0a6ba,2025-06-11 17:55:09.474469,user_041,Lighting,review,queued,4136.35,render-node-17,False,False,17,2025-06-11
b2748d3b-bfca-4e0f-aa97-f3fb7fbd18af,2025-06-11 10:48:09.474479,user_044,Lighting,render,completed,393.47,render-node-16,False,False,10,2025-06-11
11d709bd-561c-4564-ab92-eb20d2a02b4a,2025-06-16 11:59:09.474490,user_013,Animation,publish,queued,4306.67,render-node-2,False,False,11,2025-06-16
e8b0ca42-d44d-4056-ac71-0464c914938e,2025-06-12 08:48:09.474512,user_040,Rigging,upload,in_progress,525.03,render-node-6,False,False,8,2025-06-12
f9e5a1d1-4f63-46ff-89a5-37cb42bb0518,2025-06-10 03:37:09.474524,user_022,Animation,upload,in_progress,866.15,render-node-3,False,False,3,2025-06-10
22f39e09-9c17-47cf-97b9-4b27b10442ad,2025-06-10 17:05:09.474535,user_020,Rendering,review,queued,4484.43,render-node-5,False,False,17,2025-06-10
f975a4b6-8102-43ba-b171-3808dfd45484,2025-06-12 02:52:09.474572,user_006,Layout,upload,in_progress,4811.23,render-node-20,False,False,2,2025-06-12
ade4cc79-2e39-4266-b6ea-41a2efa15284,2025-06-12 10:52:09.474593,user_035,Layout,upload,queued,3114.66,render-node-3,False,False,10,2025-06-12
aa709f4c-7db7-4c7c-bfbb-38b5d21d9296,2025-06-12 18:33:09.474621,user_008,Lighting,upload,queued,2633.38,render-node-20,False,False,18,2025-06-12
7ef8c53e-711b-49d0-8874-c6b49473cca8,2025-06-10 15:37:09.474632,user_049,Modeling,render,failed,2680.01,render-node-15,False,True,15,2025-06-10
b947a07e-3c5a-4621-8893-a496c7f6c866,2025-06-13 18:22:09.474643,user_011,Lighting,review,completed,3830.35,render-node-14,False,False,18,2025-06-13
fb81bdf3-bee2-466a-9e17-623cdb97d8d6,2025-06-11 14:40:09.474654,user_029,Rigging,simulation,in_progress,395.18,render-node-10,False,False,14,2025-06-11
16f939c1-f5be-47b9-8526-490f075fa55f,2025-06-16 16:42:09.474665,user_018,FX,publish,in_progress,3521.46,render-node-20,False,False,16,2025-06-16
4a571543-3230-4887-9f5f-a6486a068515,2025-06-12 01:03:09.474676,user_031,Animation,upload,queued,4595.16,render-node-2,False,False,1,2025-06-12
66f43273-16a8-4298-b040-d0403a66694d,2025-06-10 17:40:09.474686,user_018,Lighting,publish,failed,671.56,render-node-2,False,True,17,2025-06-10
1afac291-c49d-4de7-9bdf-1beb7c0d75fb,2025-06-10 22:56:09.474697,user_040,FX,review,failed,992.45,render-node-8,False,True,22,2025-06-10
bf847d6e-4253-4694-97a0-58c97d00d35d,2025-06-14 16:13:09.474708,user_039,Compositing,review,queued,1477.82,render-node-4,False,False,16,2025-06-14
3849f1ef-d770-41ee-a3c1-4b2ed9ca96e0,2025-06-15 11:38:09.474730,user_043,Compositing,publish,in_progress,2795.26,render-node-6,False,False,11,2025-06-15
35445c8c-b5af-4cf1-a654-bf212f0b22b6,2025-06-15 16:12:09.474740,user_039,Rendering,publish,completed,1416.18,render-node-5,False,False,16,2025-06-15
b3015955-b1e8-4507-8e1f-16e7e0e56cdd,2025-06-15 07:14:09.474756,user_015,Animation,publish,queued,3015.51,render-node-19,False,False,7,2025-06-15
620cd1e4-c45e-459a-b370-e4ac2af4402e,2025-06-13 17:45:09.474767,user_040,Lighting,publish,completed,2252.05,render-node-13,False,False,17,2025-06-13
7a11a66f-df01-44ef-b9cf-0eedcfd69cf5,2025-06-15 23:20:09.474777,user_029,Rendering,publish,completed,4798.12,render-node-11,False,False,23,2025-06-15
d64e4d9b-6241-469e-b698-c2d15b79be55,2025-06-10 01:10:09.474788,user_016,Animation,publish,in_progress,3908.6,render-node-14,False,False,1,2025-06-10
b5586fee-e161-4b1f-b84c-91024976c875,2025-06-10 06:08:09.474798,user_018,Animation,render,failed,1818.15,render-node-19,False,True,6,2025-06-10
1a95eb50-1542-4645-8272-cf462c9ed3bd,2025-06-12 11:39:09.474823,user_035,Layout,publish,in_progress,521.2,render-node-17,False,False,11,2025-06-12
12918d85-c2dd-4299-8313-38f6c1ec34b4,2025-06-14 08:50:09.474834,user_043,Compositing,render,failed,3150.36,render-node-14,False,True,8,2025-06-14
bd53cd23-ebb5-496b-9755-b5cd66a6b561,2025-06-14 01:57:09.474844,user_040,Modeling,upload,in_progress,1406.99,render-node-15,False,False,1,2025-06-14
8f7520ad-5ac1-410e-b2ad-8b511ad973f7,2025-06-10 16:01:09.474855,user_024,Rigging,simulation,completed,1172.55,render-node-8,False,False,16,2025-06-10
64943705-0758-48ca-8325-24619b231bf9,2025-06-10 07:21:09.474866,user_044,Modeling,upload,completed,1212.74,render-node-11,False,False,7,2025-06-10
9cfaac42-e9e5-43cb-be5c-e99c9e51adce,2025-06-14 11:16:09.474876,user_024,Rendering,review,queued,1308.27,render-node-12,False,False,11,2025-06-14
f3767df4-948b-43b4-9d8d-3edd9192ddff,2025-06-11 01:57:09.474887,user_026,Rigging,review,queued,1494.52,render-node-10,False,False,1,2025-06-11
8e3283c6-c787-422a-af79-e8a7d2b27faf,2025-06-11 02:59:09.474899,user_011,FX,review,completed,431.33,render-node-8,False,False,2,2025-06-11
2478826e-47d3-4cf0-a401-b057ea17a896,2025-06-15 13:54:09.474910,user_030,Animation,render,completed,2326.71,render-node-10,False,False,13,2025-06-15
6e74f413-2423-4d1e-8cb2-a6e5ebf413bb,2025-06-14 07:42:09.474921,user_036,Animation,review,completed,207.56,render-node-19,False,False,7,2025-06-14
7de51576-1cde-4579-bc95-1152811505e5,2025-06-14 03:44:09.474932,user_046,Compositing,simulation,completed,2901.13,render-node-2,False,False,3,2025-06-14
7a356966-1246-4594-97c2-af7700fe60c8,2025-06-13 02:06:09.474943,user_019,Lighting,review,failed,4334.53,render-node-2,False,True,2,2025-06-13
74704820-bb8e-4e74-942f-9b5dcfd7298b,2025-06-11 19:53:09.474954,user_029,Compositing,review,completed,4955.94,render-node-5,False,False,19,2025-06-11
f8cb1e35-8ed1-42eb-b458-4757a16e0630,2025-06-10 21:56:09.474965,user_017,Lighting,simulation,in_progress,4677.38,render-node-15,False,False,21,2025-06-10
0325a50f-e9f5-4798-90f9-e962f43280ea,2025-06-11 11:49:09.474976,user_037,Rigging,upload,failed,2207.52,render-node-8,False,True,11,2025-06-11
8bbf13a8-e3cc-47eb-84ee-44cfab501d97,2025-06-16 14:14:09.474986,user_015,FX,simulation,in_progress,4043.21,render-node-3,False,False,14,2025-06-16
eb82053e-65c3-4dcb-8b20-10ec09845ba9,2025-06-14 23:08:09.475000,user_021,Layout,review,queued,4595.67,render-node-13,False,False,23,2025-06-14
251ea3b2-85fa-4fd5-8be3-396d0941590d,2025-06-15 10:31:09.475011,user_029,Rigging,upload,completed,3606.14,render-node-1,False,False,10,2025-06-15
e21b1a79-f531-4211-8d2e-47b6388788a7,2025-06-14 17:28:09.475021,user_025,Modeling,upload,in_progress,1867.36,render-node-20,False,False,17,2025-06-14
3e7c5f9c-e376-4a14-8591-fc66dda76a1b,2025-06-15 13:44:09.475033,user_050,Layout,publish,completed,422.18,render-node-11,False,False,13,2025-06-15
6bac5bd5-11a7-4553-8a1b-a847c39b7f5b,2025-06-13 07:03:09.475045,user_026,Lighting,publish,queued,650.23,render-node-16,False,False,7,2025-06-13
9bc13b51-7122-4073-8cad-470a2247d4f5,2025-06-13 11:17:09.475068,user_047,Lighting,render,failed,1406.63,render-node-11,False,True,11,2025-06-13
aa586735-8610-4703-8fc9-a4c40b449e8d,2025-06-09 22:31:09.475079,user_004,Rigging,publish,completed,2982.03,render-node-19,False,False,22,2025-06-09
964d39f7-77fe-4824-a9d6-a6c3f0bca506,2025-06-10 09:48:09.475090,user_037,Lighting,publish,in_progress,1217.28,render-node-8,False,False,9,2025-06-10
abf95d4e-f866-4deb-80f7-02fe98af445f,2025-06-12 01:44:09.475100,user_010,Rendering,upload,completed,2030.47,render-node-12,False,False,1,2025-06-12
c16b41b3-feb5-430d-b93c-d52856a4b290,2025-06-10 00:31:09.475111,user_006,Lighting,upload,queued,2203.87,render-node-1,False,False,0,2025-06-10
d9f86219-6dd7-45bd-ac63-75877e803704,2025-06-13 01:19:09.475134,user_035,FX,review,failed,4083.19,render-node-2,False,True,1,2025-06-13
aa7fdf1c-0b73-4bff-b755-cbe772bafb7a,2025-06-14 20:58:09.475145,user_008,Layout,publish,failed,179.2,render-node-17,False,True,20,2025-06-14
8309fb0e-8103-470e-8b83-1f0baedc40be,2025-06-11 17:55:09.475156,user_029,Lighting,review,completed,391.33,render-node-9,False,False,17,2025-06-11
c6d71e6e-d0a4-4c3b-97b1-0157d3a16372,2025-06-10 05:45:09.475166,user_016,Lighting,review,completed,2151.19,render-node-16,False,False,5,2025-06-10
9228246f-13e3-49bb-b3a9-14c3ccd5c58f,2025-06-12 11:24:09.475177,user_003,FX,simulation,failed,145.34,render-node-15,False,True,11,2025-06-12
2523ea02-e32d-4384-971a-282758180186,2025-06-10 10:10:09.475188,user_008,Rendering,render,completed,1901.72,render-node-3,False,False,10,2025-06-10
43c5d22b-1de6-482d-91d2-5ecc6b1f53c8,2025-06-10 23:21:09.475198,user_001,Rigging,publish,in_progress,3642.08,render-node-18,False,False,23,2025-06-10
ad23a87e-8079-4755-8e3f-52d854a0751a,2025-06-12 13:13:09.475209,user_001,Lighting,render,queued,3334.09,render-node-7,False,False,13,2025-06-12
3e72124d-16f0-4941-9a30-165c0fbeacd9,2025-06-11 06:03:09.475219,user_027,FX,review,in_progress,372.7,render-node-15,False,False,6,2025-06-11
cd1390af-684d-435c-a0e4-6f90770c1c52,2025-06-16 01:20:09.475230,user_018,Compositing,simulation,failed,820.17,render-node-10,False,True,1,2025-06-16
818c41cb-6175-411e-b2c6-2d487c515d28,2025-06-14 23:43:09.475253,user_006,Modeling,render,completed,4414.86,render-node-3,False,False,23,2025-06-14
73292245-6cb6-4751-87b3-7df84f83ccb5,2025-06-15 08:04:09.475264,user_001,Animation,review,in_progress,706.03,render-node-6,False,False,8,2025-06-15
1869371a-af85-4811-b3f1-b774c2b27b85,2025-06-10 09:54:09.475275,user_020,Modeling,simulation,queued,2415.0,render-node-10,False,False,9,2025-06-10
8dce1797-ffaf-4ae8-a9a5-1aba9c14f52e,2025-06-14 11:56:09.475286,user_009,Compositing,render,queued,153.22,render-node-6,False,False,11,2025-06-14
8ae1c1b7-ad46-41ce-9380-8869a1f3d693,2025-06-13 20:57:09.475297,user_034,Compositing,simulation,failed,596.98,render-node-1,False,True,20,2025-06-13
3a5987ac-5376-4b01-8f29-00813cb3c069,2025-06-11 13:17:09.475307,user_009,Rendering,publish,failed,3640.11,render-node-14,False,True,13,2025-06-11
68bf97d4-0f24-4db3-934b-4727265b7098,2025-06-12 23:13:09.475318,user_024,Compositing,publish,queued,135.28,render-node-20,False,False,23,2025-06-12
bf9a3729-97a2-4ca1-ab42-5a8fe43f9661,2025-06-14 13:36:09.475328,user_007,Compositing,review,completed,2519.07,render-node-17,False,False,13,2025-06-14
8886dbae-9644-495d-9c20-91994d63a87e,2025-06-10 23:28:09.475339,user_011,Layout,render,completed,1468.38,render-node-4,False,False,23,2025-06-10
60deeb1b-322e-4722-a079-020d7bb87650,2025-06-14 06:59:09.475350,user_001,Layout,render,completed,281.17,render-node-8,False,False,6,2025-06-14
38aa5e57-81f4-4f22-a34e-388d7d65a77a,2025-06-13 16:01:09.475361,user_005,Animation,review,completed,3916.1,render-node-14,False,False,16,2025-06-13
9def47fe-8cd4-4509-8c63-851eafbe7446,2025-06-12 18:32:09.475371,user_038,Modeling,render,in_progress,4812.49,render-node-19,False,False,18,2025-06-12
a8f9ae19-5885-40e6-9b19-3e279076900f,2025-06-14 19:30:09.475382,user_040,Rigging,upload,failed,3181.52,render-node-12,False,True,19,2025-06-14
06b8df52-00dc-4d54-9e45-cb274fcf6f46,2025-06-14 23:28:09.475406,user_034,FX,review,completed,3765.36,render-node-4,False,False,23,2025-06-14
0f141f69-cea7-4d53-8b87-050c694e0d0a,2025-06-10 00:25:09.475417,user_013,Compositing,upload,completed,2968.96,render-node-10,False,False,0,2025-06-10
811368fb-7b54-4d8b-8a6c-bf17f9e54dd8,2025-06-10 01:07:09.475428,user_024,Rendering,publish,completed,3092.75,render-node-19,False,False,1,2025-06-10
5175b9ae-a199-4dd9-8c08-9b9470341a5b,2025-06-09 21:40:09.475438,user_013,Compositing,render,in_progress,1613.0,render-node-18,False,False,21,2025-06-09
c4a77407-c75f-4d89-84ad-17547ca5dac2,2025-06-14 12:42:09.475449,user_004,FX,simulation,completed,1839.93,render-node-14,False,False,12,2025-06-14
42979d35-2816-4e7d-b543-a39f89bde43e,2025-06-14 15:25:09.475459,user_007,Compositing,simulation,in_progress,3583.19,render-node-4,False,False,15,2025-06-14
0adaad44-4626-4345-a7b0-bfbf6d81102d,2025-06-13 01:31:09.475470,user_029,Compositing,publish,completed,4972.93,render-node-5,False,False,1,2025-06-13
af441143-4678-45bc-b32e-431cca6c83c2,2025-06-12 23:53:09.475480,user_028,Lighting,simulation,in_progress,2873.42,render-node-2,False,False,23,2025-06-12
b40e89bc-35d4-49f1-a58a-f085262d0ee9,2025-06-15 16:28:09.475491,user_048,Rigging,upload,completed,1811.2,render-node-18,False,False,16,2025-06-15
0a36d9eb-dc34-4aa8-8af2-c6c0071b152f,2025-06-14 23:49:09.475502,user_025,FX,publish,failed,3656.18,render-node-15,False,True,23,2025-06-14
5b99f79a-9dcc-45bd-9202-912493394e13,2025-06-12 16:26:09.475513,user_045,Rigging,simulation,in_progress,2877.7,render-node-11,False,False,16,2025-06-12
60a9a1cc-d714-4064-adb0-86b672610743,2025-06-15 08:13:09.475524,user_022,Rigging,upload,queued,3557.09,render-node-9,False,False,8,2025-06-15
50de40f2-5f85-4bcb-b8d2-78d214e20e8d,2025-06-13 23:30:09.475535,user_038,Modeling,review,queued,2581.16,render-node-15,False,False,23,2025-06-13
0e493a15-7bd7-43c5-ae55-522c10aa0de9,2025-06-10 21:35:09.475570,user_045,Lighting,review,in_progress,3444.1,render-node-17,False,False,21,2025-06-10
941d1e81-e03a-4829-aba5-de8908143e0f,2025-06-12 09:03:09.475590,user_039,Layout,upload,completed,3952.06,render-node-18,False,False,9,2025-06-12
d2f4b1d6-8e49-4bcd-85ee-23af588f8542,2025-06-14 07:54:09.475601,user_048,Modeling,review,queued,3871.89,render-node-2,False,False,7,2025-06-14
8c898a03-fe0e-4043-9371-f9535acace98,2025-06-13 09:30:09.475612,user_036,Compositing,simulation,failed,3930.99,render-node-1,False,True,9,2025-06-13
a7e9185f-340d-4a2e-b55f-8d12a6de32e7,2025-06-11 21:34:09.475623,user_009,Lighting,publish,failed,24.36,render-node-8,False,True,21,2025-06-11
efc6e96f-1942-42b8-bd5c-d68082e724ce,2025-06-12 05:19:09.475645,user_009,Layout,review,in_progress,2200.59,render-node-15,False,False,5,2025-06-12
348b4d88-0369-4d60-9494-14860b397ead,2025-06-13 22:24:09.475655,user_040,FX,simulation,queued,2909.78,render-node-8,False,False,22,2025-06-13
f4ff25d7-ddf7-41cd-9452-f904fdf7e9ed,2025-06-13 05:16:09.475666,user_005,Lighting,render,failed,1689.75,render-node-11,False,True,5,2025-06-13
e035ccbf-4267-4eac-a899-2f327851e750,2025-06-11 19:36:09.475676,user_044,FX,simulation,completed,4541.8,render-node-5,False,False,19,2025-06-11
f0447721-17ce-4f97-8679-13f6207db3cb,2025-06-12 06:38:09.475687,user_024,Rigging,upload,queued,1872.75,render-node-8,False,False,6,2025-06-12
0caa2b35-453b-4f89-8144-9196d7d48e21,2025-06-10 09:08:09.475698,user_016,Layout,render,failed,1649.75,render-node-4,False,True,9,2025-06-10
22a06461-2a1b-46f8-a29c-9d36d66ba2fd,2025-06-11 10:54:09.475709,user_001,Rendering,publish,in_progress,1205.94,render-node-11,False,False,10,2025-06-11
ed36caed-7e07-4d19-a1dd-7292f1e08f64,2025-06-11 13:14:09.475720,user_026,Rigging,render,in_progress,2058.87,render-node-4,False,False,13,2025-06-11
11c8bab3-33bb-4118-acdd-26ff72709529,2025-06-12 14:19:09.475730,user_025,Lighting,review,failed,134.34,render-node-8,False,True,14,2025-06-12
d785d115-612c-4823-be13-3f359c11349b,2025-06-14 16:24:09.475741,user_037,Lighting,publish,completed,2613.84,render-node-3,False,False,16,2025-06-14
4a76dd78-9a9b-4d8b-b443-f5b40482898f,2025-06-14 01:27:09.475759,user_010,Rigging,upload,completed,1383.78,render-node-11,False,False,1,2025-06-14
9fd409e0-4226-4e83-90c6-a25aa39c772a,2025-06-14 11:05:09.475785,user_016,Layout,render,failed,3882.21,render-node-8,False,True,11,2025-06-14
5aba0135-4689-4dce-b3ea-21bdb6ed9a92,2025-06-14 10:18:09.475795,user_004,Modeling,render,failed,600.46,render-node-12,False,True,10,2025-06-14
e72d2e76-ee63-4324-a9d0-c372548839f0,2025-06-14 13:54:09.475806,user_015,Animation,simulation,queued,625.71,render-node-12,False,False,13,2025-06-14
2f8023e6-7f3b-42f0-a4f1-6bed964fcdd4,2025-06-12 07:49:09.475817,user_046,Rigging,upload,queued,1690.52,render-node-20,False,False,7,2025-06-12
663af04e-fdc2-432e-b889-be87c18e37dd,2025-06-16 12:01:09.475828,user_036,Animation,upload,in_progress,1744.56,render-node-13,False,False,12,2025-06-16
3041e2e3-461a-4cb1-820f-c089af232098,2025-06-12 01:55:09.475851,user_026,Rendering,publish,queued,3058.29,render-node-12,False,False,1,2025-06-12
3ae5f365-6ed4-4199-a0c7-adc2177f4ef5,2025-06-10 18:34:09.475862,user_032,Modeling,render,in_progress,3116.98,render-node-1,False,False,18,2025-06-10
4de2f8d0-f844-43b0-a6d4-e003c1b67cce,2025-06-10 14:38:09.475873,user_012,Animation,review,failed,2902.12,render-node-20,False,True,14,2025-06-10
0d2b8d2b-a6be-4bbc-b081-b1366eafd042,2025-06-10 23:59:09.475884,user_017,Layout,review,failed,2871.28,render-node-3,False,True,23,2025-06-10
bed4d62a-9cab-4192-a5a7-cc3cefc039a9,2025-06-13 20:51:09.475895,user_050,Lighting,simulation,completed,1939.69,render-node-5,False,False,20,2025-06-13
91373eb2-8f96-4e77-a447-9701fd94ecff,2025-06-11 14:03:09.475905,user_017,Compositing,publish,completed,4054.17,render-node-17,False,False,14,2025-06-11
402ee2f1-b188-4299-9d8f-a49a1d6be333,2025-06-11 07:05:09.475917,user_024,Compositing,publish,queued,153.01,render-node-14,False,False,7,2025-06-11
95f55dd8-9fe4-4848-bcd2-7c0cea4bbbde,2025-06-12 13:46:09.475927,user_033,Lighting,render,queued,4009.91,render-node-8,False,False,13,2025-06-12
39242919-0ee2-46ab-9166-8d8d3a6c57fd,2025-06-16 04:58:09.475938,user_013,FX,render,queued,3340.75,render-node-9,False,False,4,2025-06-16
d115956e-e712-4b85-baec-ca07a46810b6,2025-06-14 21:11:09.475948,user_013,Lighting,render,failed,4789.05,render-node-11,False,True,21,2025-06-14
e84e5b80-6120-4c37-88ac-c39ccef5c367,2025-06-14 02:58:09.475959,user_015,FX,upload,failed,389.78,render-node-17,False,True,2,2025-06-14
86b577f6-7994-493b-8a6b-bc211acf2a05,2025-06-15 22:29:09.475969,user_006,Rendering,render,queued,3318.49,render-node-12,False,False,22,2025-06-15
18acee64-2e67-4781-a084-9c4539aa72ff,2025-06-09 22:34:09.475980,user_040,Modeling,review,queued,1855.1,render-node-18,False,False,22,2025-06-09
b5ae44e6-c01a-47f9-99c9-68c8553fabd3,2025-06-14 14:56:09.475991,user_012,Lighting,review,in_progress,2578.22,render-node-4,False,False,14,2025-06-14
e129d3f7-e671-4433-a54d-7c0c2ea558f6,2025-06-11 20:27:09.476029,user_027,Animation,review,completed,2398.38,render-node-1,False,False,20,2025-06-11
0d6099d0-a34f-4738-87a6-e84043761479,2025-06-11 22:14:09.476040,user_006,FX,review,queued,1316.25,render-node-11,False,False,22,2025-06-11
c7931e70-d1a7-4a2f-b425-43bd7c0ae590,2025-06-12 19:12:09.476051,user_022,Compositing,upload,in_progress,3986.71,render-node-17,False,False,19,2025-06-12
652ad7da-82ef-4966-8c67-2889f783f483,2025-06-12 20:25:09.476061,user_009,Rendering,publish,failed,2775.71,render-node-14,False,True,20,2025-06-12
e4010b41-398b-4409-b746-5c75698f678b,2025-06-11 11:54:09.476072,user_005,Layout,upload,in_progress,228.17,render-node-20,False,False,11,2025-06-11
e42b324a-2980-4dd4-a2ea-32a7ebecff2f,2025-06-12 19:59:09.476100,user_012,Lighting,render,completed,4841.11,render-node-20,False,False,19,2025-06-12
e8bf536e-8252-4fe7-9f4f-9820c7633caa,2025-06-12 23:12:09.476111,user_046,Modeling,render,queued,3383.59,render-node-16,False,False,23,2025-06-12
203b1032-9ac5-46ff-9ca1-2f54ce0b95bd,2025-06-15 03:50:09.476122,user_042,Modeling,render,in_progress,3347.54,render-node-3,False,False,3,2025-06-15
f5b5762e-63eb-4bab-b4dd-5f3760ea5d1e,2025-06-12 17:03:09.476133,user_042,Lighting,render,completed,4926.21,render-node-3,False,False,17,2025-06-12
119f1017-10b9-4191-928b-18285e313352,2025-06-11 10:15:09.476143,user_031,Modeling,review,completed,2489.48,render-node-2,False,False,10,2025-06-11
cc164ea1-a6ed-4e0f-8658-ded4bc9deb15,2025-06-14 08:09:09.476154,user_021,Animation,simulation,in_progress,2904.23,render-node-17,False,False,8,2025-06-14
d8e8560a-dde9-4b0a-893e-8ee45ba9b111,2025-06-10 07:33:09.476165,user_005,Compositing,review,queued,3349.93,render-node-8,False,False,7,2025-06-10
3d464642-a5fb-4e54-be49-40e8b813f9a3,2025-06-16 00:45:09.476187,user_007,Modeling,upload,completed,1708.52,render-node-20,False,False,0,2025-06-16
99926ee5-9cff-4410-83bc-96fe0d48a06d,2025-06-11 02:27:09.476198,user_048,FX,upload,in_progress,235.78,render-node-5,False,False,2,2025-06-11
287d11ff-7bc2-429a-b3a1-adaefa61adff,2025-06-14 02:48:09.476209,user_021,Compositing,render,queued,2107.71,render-node-18,False,False,2,2025-06-14
24e22cc3-5464-4d24-a379-d4a8604c80dc,2025-06-10 04:53:09.476220,user_023,Compositing,publish,failed,4041.48,render-node-12,False,True,4,2025-06-10
d09db0f3-fc5a-4cb0-abb7-131aafaecb2d,2025-06-10 23:32:09.476231,user_044,Modeling,review,failed,4161.07,render-node-6,False,True,23,2025-06-10
382d15db-0802-4234-82b2-86dbc82cba8a,2025-06-16 10:05:09.476242,user_034,Rendering,upload,queued,707.54,render-node-17,False,False,10,2025-06-16
4a69bcd5-3133-489d-af6e-a00130148541,2025-06-13 19:43:09.476253,user_041,FX,review,in_progress,4396.21,render-node-11,False,False,19,2025-06-13
1a87b4f3-8508-43d0-8c63-174344369aa4,2025-06-14 01:20:09.476263,user_030,Compositing,upload,in_progress,1422.0,render-node-1,False,False,1,2025-06-14
0d1d55f9-92a2-4a8d-aba2-c43bb19b4ff4,2025-06-11 22:34:09.476277,user_024,Modeling,publish,queued,2706.13,render-node-12,False,False,22,2025-06-11
177489b8-6678-4eb2-b8a8-557cc94362f7,2025-06-13 04:34:09.476288,user_032,Rendering,render,failed,199.59,render-node-8,False,True,4,2025-06-13
9f0f637c-ef60-4148-9de6-cf80dd136228,2025-06-12 17:17:09.476298,user_028,Layout,upload,queued,4643.84,render-node-16,False,False,17,2025-06-12
9cf40dfb-3562-4681-a831-368da57e3d93,2025-06-11 02:39:09.476309,user_046,Layout,publish,queued,2407.3,render-node-13,False,False,2,2025-06-11
0298978b-6afd-4ee5-bed9-2c06c0b0017b,2025-06-10 10:30:09.476320,user_042,FX,upload,failed,1102.53,render-node-11,False,True,10,2025-06-10
b82db9d0-fc8a-425c-ba54-1e41aa502af3,2025-06-10 08:47:09.476330,user_004,FX,publish,in_progress,2524.8,render-node-10,False,False,8,2025-06-10
69764fa9-96af-4287-b902-3d29830e0061,2025-06-15 20:35:09.476341,user_036,FX,upload,queued,190.51,render-node-5,False,False,20,2025-06-15
a6e1874f-e992-4979-952c-950213c35c11,2025-06-11 19:06:09.476353,user_032,Layout,simulation,in_progress,141.07,render-node-19,False,False,19,2025-06-11
1d726603-12df-497f-88ec-e7e852313618,2025-06-10 15:46:09.476364,user_009,Modeling,review,failed,3782.97,render-node-14,False,True,15,2025-06-10
1f3bc409-5264-4f18-96de-dda57c462f50,2025-06-15 11:37:09.476375,user_038,Rigging,review,failed,4643.71,render-node-10,False,True,11,2025-06-15
cacc4da2-1440-4cc5-b4ed-1a7f8e72aa7f,2025-06-12 22:51:09.476386,user_049,Rigging,upload,in_progress,1427.5,render-node-18,False,False,22,2025-06-12
c9cc2690-5194-45c0-a5eb-8277a921a13c,2025-06-12 02:53:09.476396,user_006,Rendering,upload,completed,3779.28,render-node-9,False,False,2,2025-06-12
ff407298-69bd-4ef1-99fc-623523ddb7db,2025-06-10 16:49:09.476407,user_036,Lighting,review,completed,4226.95,render-node-7,False,False,16,2025-06-10
401a3138-99d6-4a0a-a9df-7db39e1f89ce,2025-06-11 06:50:09.476418,user_036,Rigging,publish,failed,2453.64,render-node-12,False,True,6,2025-06-11
8226a6fd-93f0-42c0-acf6-d5943fa93a8f,2025-06-13 19:57:09.476440,user_032,Modeling,publish,in_progress,4137.19,render-node-20,False,False,19,2025-06-13
388ed863-c566-4d86-bbaa-cb09ea751f3b,2025-06-14 12:06:09.476451,user_044,Rigging,review,completed,1682.41,render-node-6,False,False,12,2025-06-14
c2de39d5-c2cc-4233-b5f7-08e499c1a884,2025-06-14 23:25:09.476462,user_012,Rendering,publish,queued,1731.16,render-node-17,False,False,23,2025-06-14
325a636f-af10-436e-a861-a2d0d1574b39,2025-06-15 10:36:09.476472,user_025,FX,simulation,failed,1326.31,render-node-15,False,True,10,2025-06-15
46493853-2278-4169-a836-7fcb187f63b5,2025-06-13 11:51:09.476484,user_005,Lighting,publish,in_progress,2378.12,render-node-17,False,False,11,2025-06-13
8ddcc43c-7ce5-4b59-9482-85329ee27c43,2025-06-15 00:45:09.476495,user_018,Layout,publish,completed,2115.01,render-node-2,False,False,0,2025-06-15
cfeb83d8-3ac9-464d-bd36-821a72c1829e,2025-06-10 23:32:09.476506,user_003,Modeling,upload,failed,2165.71,render-node-17,False,True,23,2025-06-10
fa28c137-83d4-4b00-b80f-e40d3ce25e1f,2025-06-12 12:22:09.476517,user_047,Animation,upload,queued,2320.52,render-node-6,False,False,12,2025-06-12
7ca44b6c-a61c-40b9-9eec-0acf8c55f868,2025-06-12 13:51:09.476527,user_033,Lighting,publish,completed,2478.71,render-node-19,False,False,13,2025-06-12
17af8b39-cb39-4f0d-bd70-52f88e682541,2025-06-16 01:14:09.476538,user_045,Modeling,render,failed,3831.77,render-node-12,False,True,1,2025-06-16
24a8191d-9f5e-411f-a63d-f68a63b1d8f8,2025-06-10 21:11:09.476549,user_049,Layout,simulation,failed,2232.4,render-node-17,False,True,21,2025-06-10
dc580f10-60b3-40df-85a6-f271493a0bad,2025-06-16 07:54:09.476573,user_049,Rendering,review,queued,2214.16,render-node-8,False,False,7,2025-06-16
08a6ac75-50cd-46a0-9f5d-95de94cf7083,2025-06-11 02:42:09.476593,user_027,Layout,review,failed,4135.09,render-node-4,False,True,2,2025-06-11
12c6d444-012e-492b-8923-7b0eb57be805,2025-06-09 22:58:09.476610,user_034,Lighting,simulation,queued,3766.55,render-node-8,False,False,22,2025-06-09
